                                   | Core 0    
  Instructions                     |   99999884
  Cycles                           |  110652022
  IPC                              |       0.90
  Time (ns)                        |   36884007
Branch predictor stats             |           
  num correct                      |     744290
  num incorrect                    |       7409
  misprediction rate               |      0.99%
  mpki                             |       0.07
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8681428
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   49979404
    num misses                     |     976775
    miss rate                      |      1.95%
    mpki                           |       9.77
  L2 TLB                           |           
    num accesses                   |     976789
    num misses                     |     611921
    miss rate                      |     62.65%
    mpki                           |       6.12
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8681428
    num cache misses               |      45545
    miss rate                      |      0.52%
    mpki                           |       0.46
  Cache L1-D                       |           
    num cache accesses             |   49979404
    num cache misses               |    3316737
    miss rate                      |      6.64%
    mpki                           |      33.17
  Cache L2                         |           
    num cache accesses             |    3577657
    num cache misses               |    2984958
    miss rate                      |     83.43%
    mpki                           |      29.85
  Cache L3                         |           
    num cache accesses             |    3200333
    num cache misses               |    1017185
    miss rate                      |     31.78%
    mpki                           |      10.17
DRAM summary                       |           
  num dram accesses                |    1226650
  average dram access latency (ns) |      58.95
  average dram queueing delay      |       3.94
Coherency Traffic                  |           
  num loads from dram              |    1016873
  num loads from dram cache        |          0
  num loads from remote cache      |          0
