                                   | Core 0    
  Instructions                     |   99999959
  Cycles                           |   76327648
  IPC                              |       1.31
  Time (ns)                        |   25442550
Branch predictor stats             |           
  num correct                      |    5563644
  num incorrect                    |     913023
  misprediction rate               |     14.10%
  mpki                             |       9.13
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9896916
    num misses                     |          5
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   29723328
    num misses                     |     205093
    miss rate                      |      0.69%
    mpki                           |       2.05
  L2 TLB                           |           
    num accesses                   |     205098
    num misses                     |       5378
    miss rate                      |      2.62%
    mpki                           |       0.05
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9896916
    num cache misses               |       7143
    miss rate                      |      0.07%
    mpki                           |       0.07
  Cache L1-D                       |           
    num cache accesses             |   29723328
    num cache misses               |    1220922
    miss rate                      |      4.11%
    mpki                           |      12.21
  Cache L2                         |           
    num cache accesses             |    1228289
    num cache misses               |     449963
    miss rate                      |     36.63%
    mpki                           |       4.50
  Cache L3                         |           
    num cache accesses             |     450232
    num cache misses               |     270218
    miss rate                      |     60.02%
    mpki                           |       2.70
DRAM summary                       |           
  num dram accesses                |     340401
  average dram access latency (ns) |      56.83
  average dram queueing delay      |       1.82
Coherency Traffic                  |           
  num loads from dram              |     192367
  num loads from dram cache        |          0
  num loads from remote cache      |          0
