                                   | Core 0    
  Instructions                     |   99999908
  Cycles                           |  287643328
  IPC                              |       0.35
  Time (ns)                        |   95881109
Branch predictor stats             |           
  num correct                      |   17043047
  num incorrect                    |    1330253
  misprediction rate               |      7.24%
  mpki                             |      13.30
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11969879
    num misses                     |         41
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35925434
    num misses                     |     636516
    miss rate                      |      1.77%
    mpki                           |       6.37
  L2 TLB                           |           
    num accesses                   |     636557
    num misses                     |     174372
    miss rate                      |     27.39%
    mpki                           |       1.74
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11969879
    num cache misses               |      12359
    miss rate                      |      0.10%
    mpki                           |       0.12
  Cache L1-D                       |           
    num cache accesses             |   35925434
    num cache misses               |    4547866
    miss rate                      |     12.66%
    mpki                           |      45.48
  Cache L2                         |           
    num cache accesses             |    5237962
    num cache misses               |    4007579
    miss rate                      |     76.51%
    mpki                           |      40.08
  Cache L3                         |           
    num cache accesses             |    4685469
    num cache misses               |    3012489
    miss rate                      |     64.29%
    mpki                           |      30.12
DRAM summary                       |           
  num dram accesses                |    4182480
  average dram access latency (ns) |     156.78
  average dram queueing delay      |      91.76
Coherency Traffic                  |           
  num loads from dram              |    2556918
  num loads from dram cache        |          0
  num loads from remote cache      |          0
