                                   | Core 0    
  Instructions                     |   99999952
  Cycles                           |  118242415
  IPC                              |       0.85
  Time (ns)                        |   39414139
Branch predictor stats             |           
  num correct                      |   14024529
  num incorrect                    |    1656700
  misprediction rate               |     10.56%
  mpki                             |      16.57
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9419790
    num misses                     |        127
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35505156
    num misses                     |      21637
    miss rate                      |      0.06%
    mpki                           |       0.22
  L2 TLB                           |           
    num accesses                   |      21764
    num misses                     |       1241
    miss rate                      |      5.70%
    mpki                           |       0.01
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9419790
    num cache misses               |       7777
    miss rate                      |      0.08%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |   35505156
    num cache misses               |    1867177
    miss rate                      |      5.26%
    mpki                           |      18.67
  Cache L2                         |           
    num cache accesses             |    1916664
    num cache misses               |     621215
    miss rate                      |     32.41%
    mpki                           |       6.21
  Cache L3                         |           
    num cache accesses             |     662964
    num cache misses               |     473207
    miss rate                      |     71.38%
    mpki                           |       4.73
DRAM summary                       |           
  num dram accesses                |     550244
  average dram access latency (ns) |     122.47
  average dram queueing delay      |      37.43
Coherency Traffic                  |           
  num loads from dram              |     441930
  num loads from dram cache        |          0
  num loads from remote cache      |          0
